,title,title_detail,links,link,summary,summary_detail,id,guidislink,published,published_parsed,authors,author,author_detail
4,María Eugenia Vidal tendrá su propia plaza de apoyo el día de su cumpleaños,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'María Eugenia Vidal tendrá su propia plaza de apoyo el día de su cumpleaños'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/politica/maria-eugenia-vidal-propia-plaza-apoyo-dia-cumpleanos_0_HCeXRmhBz.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/08/08/Ijtx91EWr_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/politica/maria-eugenia-vidal-propia-plaza-apoyo-dia-cumpleanos_0_HCeXRmhBz.html,"""No la dejemos sola"", es una de las frases de la convocatoria que se agita por las redes para el domingo.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': '""No la dejemos sola"", es una de las frases de la convocatoria que se agita por las redes para el domingo.'}",http://www.clarin.com/politica/maria-eugenia-vidal-propia-plaza-apoyo-dia-cumpleanos_0_HCeXRmhBz.html,False,"Wed, 04 Sep 2019 12:24:18 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=15, tm_min=24, tm_sec=18, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
5,"Para forzar un balotaje, Mauricio Macri debe sumar 18.602 votos por día (o caerse Alberto Fernández)","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'Para forzar un balotaje, Mauricio Macri debe sumar 18.602 votos por día (o caerse Alberto Fernández)'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/politica/forzar-balotaje-mauricio-macri-debe-sumar-18-602-votos-dia-caerse-alberto-fernandez-_0_RjccUIhwL.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/08/25/-baJDMhUa_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/politica/forzar-balotaje-mauricio-macri-debe-sumar-18-602-votos-dia-caerse-alberto-fernandez-_0_RjccUIhwL.html,El Presidente tiene que evitar que el candidato K llegue al 45% y quedar a menos de 10 puntos. Para el oficialismo es clave que aumente la participación respecto a las PASO.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'El Presidente tiene que evitar que el candidato K llegue al 45% y quedar a menos de 10 puntos. Para el oficialismo es clave que aumente la participación respecto a las PASO.'}",http://www.clarin.com/politica/forzar-balotaje-mauricio-macri-debe-sumar-18-602-votos-dia-caerse-alberto-fernandez-_0_RjccUIhwL.html,False,"Wed, 04 Sep 2019 11:55:17 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=14, tm_min=55, tm_sec=17, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
6,"El consejo de Ramón Puerta a Mauricio Macri: ""Peronizar la campaña le va a dar muchos votos""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'El consejo de Ramón Puerta a Mauricio Macri: ""Peronizar la campaña le va a dar muchos votos""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/politica/consejo-ramon-puerta-mauricio-macri-peronizar-campana-va-dar-votos-_0_CdVhilP9M.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/YrFAHb87p_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/politica/consejo-ramon-puerta-mauricio-macri-peronizar-campana-va-dar-votos-_0_CdVhilP9M.html,El embajador argentino en España confía en revertir los resultados de las PASO y llegar al balotaje. No descartó reunirse con Alberto Fernández.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'El embajador argentino en España confía en revertir los resultados de las PASO y llegar al balotaje. No descartó reunirse con Alberto Fernández.'}",http://www.clarin.com/politica/consejo-ramon-puerta-mauricio-macri-peronizar-campana-va-dar-votos-_0_CdVhilP9M.html,False,"Wed, 04 Sep 2019 10:55:23 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=55, tm_sec=23, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
7,Alberto Fernández en España: la convivencia PJ-La Cámpora y el pedido de la jefa del Santander,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'Alberto Fernández en España: la convivencia PJ-La Cámpora y el pedido de la jefa del Santander'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/politica/alberto-fernandez-espana-convivencia-pj-campora-pedido-jefa-santander_0_R4WneldjX.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/QrBaDFJyV_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/politica/alberto-fernandez-espana-convivencia-pj-campora-pedido-jefa-santander_0_R4WneldjX.html,"El candidato habló con Clarín de un futuro gobierno. Este miércoles, reuniones con empresarios.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'El candidato habló con Clarín de un futuro gobierno. Este miércoles, reuniones con empresarios.'}",http://www.clarin.com/politica/alberto-fernandez-espana-convivencia-pj-campora-pedido-jefa-santander_0_R4WneldjX.html,False,"Wed, 04 Sep 2019 10:36:09 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=36, tm_sec=9, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
8,Petroleros despejaron a los golpes una ruta cortada por docentes en Chubut,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'Petroleros despejaron a los golpes una ruta cortada por docentes en Chubut'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/politica/petroleros-despejaron-golpes-ruta-cortada-docentes-chubut_0_xGylNOGbi.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/a5mkCsCT4_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/politica/petroleros-despejaron-golpes-ruta-cortada-docentes-chubut_0_xGylNOGbi.html,"Jorge Ávila, líder del sindicato, había advertido horas antes que iban a ""pasar por arriba de los piquetes"".","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'Jorge Ávila, líder del sindicato, había advertido horas antes que iban a ""pasar por arriba de los piquetes"".'}",http://www.clarin.com/politica/petroleros-despejaron-golpes-ruta-cortada-docentes-chubut_0_xGylNOGbi.html,False,"Wed, 04 Sep 2019 10:21:03 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=21, tm_sec=3, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
9,"Es falso que la reforma laboral propuesta por el Gobierno ""permite que un empleado pueda ser despedido sin indemnización alguna""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'Es falso que la reforma laboral propuesta por el Gobierno ""permite que un empleado pueda ser despedido sin indemnización alguna""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/politica/reverso-falso-reforma-laboral-propuesta-gobierno-permite-empleado-pueda-despedido-indemnizacion-alguna-_0_PFh53jbZ2.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/OhCcjtUaC_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/politica/reverso-falso-reforma-laboral-propuesta-gobierno-permite-empleado-pueda-despedido-indemnizacion-alguna-_0_PFh53jbZ2.html,"Esta nota es parte de Reverso, el proyecto periodístico colaborativo que une a Clarín y más de 100 medios en la lucha contra la desinformación.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/politica/', 'value': 'Esta nota es parte de Reverso, el proyecto periodístico colaborativo que une a Clarín y más de 100 medios en la lucha contra la desinformación.'}",http://www.clarin.com/politica/reverso-falso-reforma-laboral-propuesta-gobierno-permite-empleado-pueda-despedido-indemnizacion-alguna-_0_PFh53jbZ2.html,False,"Wed, 04 Sep 2019 10:10:40 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=10, tm_sec=40, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
0,Se conocieron escalofriantes detalles sobre el quíntuple asesinato cometido por un chico de 14 años,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Se conocieron escalofriantes detalles sobre el quíntuple asesinato cometido por un chico de 14 años'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/conocieron-escalofriantes-detalles-quintuple-asesinato-cometido-chico-14-anos_0_cKaRT0kA6.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/-whziCh3v_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/conocieron-escalofriantes-detalles-quintuple-asesinato-cometido-chico-14-anos_0_cKaRT0kA6.html,"El adolescente mató a balazos a su padre, a su madrastra y a sus tres hermanastros. Fue en un pueblo de apenas 500 habitantes.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'El adolescente mató a balazos a su padre, a su madrastra y a sus tres hermanastros. Fue en un pueblo de apenas 500 habitantes.'}",http://www.clarin.com/sociedad/conocieron-escalofriantes-detalles-quintuple-asesinato-cometido-chico-14-anos_0_cKaRT0kA6.html,False,"Wed, 04 Sep 2019 14:09:44 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=17, tm_min=9, tm_sec=44, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
1,El Parlamento británico da un primer paso para bloquear un Brexit sin acuerdo,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'El Parlamento británico da un primer paso para bloquear un Brexit sin acuerdo'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/parlamento-britanico-da-primer-paso-bloquear-brexit-acuerdo_0_lboaFxAe1.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/OBDSEKPBl_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/parlamento-britanico-da-primer-paso-bloquear-brexit-acuerdo_0_lboaFxAe1.html,"Con 329 votos a favor y 300 en contra, la Cámara de los Comunes dio un primer sí a una ley que obliga a Boris Johnson a pedir a la Unión Europea una prórroga del divorcio si no se llega a un acuerdo antes del 19 de octubre.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Con 329 votos a favor y 300 en contra, la Cámara de los Comunes dio un primer sí a una ley que obliga a Boris Johnson a pedir a la Unión Europea una prórroga del divorcio si no se llega a un acuerdo antes del 19 de octubre.'}",http://www.clarin.com/mundo/parlamento-britanico-da-primer-paso-bloquear-brexit-acuerdo_0_lboaFxAe1.html,False,"Wed, 04 Sep 2019 14:01:16 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=17, tm_min=1, tm_sec=16, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
2,"El Papa Francisco ya está en Mozambique: en el avión habló sobre el ""complot"" contra su pontificado","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'El Papa Francisco ya está en Mozambique: en el avión habló sobre el ""complot"" contra su pontificado'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/papa-francisco-mozambique-avion-hablo-complot-pontificado_0_zJNBHwqCy.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/u5K2nU5mS_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/papa-francisco-mozambique-avion-hablo-complot-pontificado_0_zJNBHwqCy.html,"Se refirió a un libro que trata sobre los planes en EE.UU. para anular su papado. ""Es una bomba"", dijo.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Se refirió a un libro que trata sobre los planes en EE.UU. para anular su papado. ""Es una bomba"", dijo.'}",http://www.clarin.com/mundo/papa-francisco-mozambique-avion-hablo-complot-pontificado_0_zJNBHwqCy.html,False,"Wed, 04 Sep 2019 13:59:53 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=59, tm_sec=53, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
3,Giuseppe Conte ya armó su gabinete en Italia: Luigi Di Maio será canciller,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Giuseppe Conte ya armó su gabinete en Italia: Luigi Di Maio será canciller'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/giuseppe-conte-armo-gabinete-italia-luigi-di-maio-canciller_0_opvxZp_6b.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/-WcjJtm6s_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/giuseppe-conte-armo-gabinete-italia-luigi-di-maio-canciller_0_opvxZp_6b.html,"El premier y sus 21 ministros jurarán este jueves ante el presidente Sergio Mattarella. Diez de ellos son del Movimiento 5 Estrellas, 9 del Partido Democrático y dos independientes.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'El premier y sus 21 ministros jurarán este jueves ante el presidente Sergio Mattarella. Diez de ellos son del Movimiento 5 Estrellas, 9 del Partido Democrático y dos independientes.'}",http://www.clarin.com/mundo/giuseppe-conte-armo-gabinete-italia-luigi-di-maio-canciller_0_opvxZp_6b.html,False,"Wed, 04 Sep 2019 12:45:20 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=15, tm_min=45, tm_sec=20, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
4,"El ex FARC, Iván Márquez, ahora anuncia en nuevo video un ""movimiento político""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'El ex FARC, Iván Márquez, ahora anuncia en nuevo video un ""movimiento político""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/ex-farc-ivan-marquez-ahora-anuncia-nuevo-video-movimiento-politico-_0_j8_SZDWGL.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/76Jf9Nf6g_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/ex-farc-ivan-marquez-ahora-anuncia-nuevo-video-movimiento-politico-_0_j8_SZDWGL.html,Dijo que operará en la clandestinidad. La semana pasada había anunciado el regreso a las armas.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Dijo que operará en la clandestinidad. La semana pasada había anunciado el regreso a las armas.'}",http://www.clarin.com/mundo/ex-farc-ivan-marquez-ahora-anuncia-nuevo-video-movimiento-politico-_0_j8_SZDWGL.html,False,"Wed, 04 Sep 2019 12:35:46 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=15, tm_min=35, tm_sec=46, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
5,"Revés para Nicolás Maduro: por el bloqueo de Estados Unidos, una petrolera china deja de producir en Venezuela","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Revés para Nicolás Maduro: por el bloqueo de Estados Unidos, una petrolera china deja de producir en Venezuela'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/reves-nicolas-maduro-sanciones-unidos-petrolera-china-deja-producir-venezuela_0_oS-dYSGRA.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/-PeuQx_yD_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/reves-nicolas-maduro-sanciones-unidos-petrolera-china-deja-producir-venezuela_0_oS-dYSGRA.html,"Es la empresa CNPC, uno de los principales socios de la estatal venezolana PDVSA. Busca así evitar sanciones del gobierno de Donald Trump.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Es la empresa CNPC, uno de los principales socios de la estatal venezolana PDVSA. Busca así evitar sanciones del gobierno de Donald Trump.'}",http://www.clarin.com/mundo/reves-nicolas-maduro-sanciones-unidos-petrolera-china-deja-producir-venezuela_0_oS-dYSGRA.html,False,"Wed, 04 Sep 2019 12:10:55 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=15, tm_min=10, tm_sec=55, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
6,Día clave en el Parlamento británico para el futuro de Boris Johnson y el Brexit,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Día clave en el Parlamento británico para el futuro de Boris Johnson y el Brexit'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/dia-clave-parlamento-britanico-futuro-boris-johnson-brexit_0_LiFrUXqt-.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/c9XAD8RTi_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/dia-clave-parlamento-britanico-futuro-boris-johnson-brexit_0_LiFrUXqt-.html,Los diputados buscarán aprobar una norma para que el primer ministro pida a la Unión Europea una postergación de la salida del Reino. Y votarán contra su plan de elecciones anticipadas.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Los diputados buscarán aprobar una norma para que el primer ministro pida a la Unión Europea una postergación de la salida del Reino. Y votarán contra su plan de elecciones anticipadas.'}",http://www.clarin.com/mundo/dia-clave-parlamento-britanico-futuro-boris-johnson-brexit_0_LiFrUXqt-.html,False,"Wed, 04 Sep 2019 11:35:02 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=14, tm_min=35, tm_sec=2, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
7,"Entrevista a Ivanka Trump: ""Estados Unidos y Argentina son amigos y fuertes socios económicos""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Entrevista a Ivanka Trump: ""Estados Unidos y Argentina son amigos y fuertes socios económicos""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/entrevista-ivanka-trump-unidos-argentina-amigos-fuertes-socios-economicos-_0_ohOsc6bn8.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/aCW2HWzXU_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/entrevista-ivanka-trump-unidos-argentina-amigos-fuertes-socios-economicos-_0_ohOsc6bn8.html,La hija del presidente de EE.UU. respondió por email preguntas de Clarín antes de viajar a nuestro país.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'La hija del presidente de EE.UU. respondió por email preguntas de Clarín antes de viajar a nuestro país.'}",http://www.clarin.com/mundo/entrevista-ivanka-trump-unidos-argentina-amigos-fuertes-socios-economicos-_0_ohOsc6bn8.html,False,"Wed, 04 Sep 2019 11:09:08 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=14, tm_min=9, tm_sec=8, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
8,Huracán Dorian: así quedó Bahamas,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Huracán Dorian: así quedó Bahamas'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/huracan-dorian-quedo-bahamas_0_wC2wMKyew.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/vZZ41s7xw_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/huracan-dorian-quedo-bahamas_0_wC2wMKyew.html,Hay gente atrapada en sus casas y barrios enteros destruidos. Devastación total.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Hay gente atrapada en sus casas y barrios enteros destruidos. Devastación total.'}",http://www.clarin.com/mundo/huracan-dorian-quedo-bahamas_0_wC2wMKyew.html,False,"Wed, 04 Sep 2019 10:51:24 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=51, tm_sec=24, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
