id,title,link,summary,published,author
0,¡Alerta en Nuevo León! Prevén lluvias intensas por ‘Fernand’,https://www.excelsior.com.mx/nacional/alerta-en-nuevo-leon-preven-lluvias-intensas-por-fernand/1334448,"<div class=""field field-name-field-image-portada-grande field-type-image field-label-hidden""><div class=""field-items""><div class=""field-item even""><img typeof=""foaf:Image"" src=""//cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2019/09/04/2213148.jpg"" width=""664"" height=""498"" alt=""En redes sociales, Protección Civil en Nuevo León dijo que hasta las 15:00 horas las lluvias se mantienen constantes en la mayor parte de la entidad. Foto: Cuartoscuro"" title=""En redes sociales, Protección Civil en Nuevo León dijo que hasta las 15:00 horas las lluvias se mantienen constantes en la mayor parte de la entidad. Foto: Cuartoscuro"" /></div></div></div><div class=""field field-name-body field-type-text-with-summary field-label-hidden""><div class=""field-items""><div class=""field-item even"" property=""content:encoded""><p>CIUDAD DE MÉXICO.</p>
lluvias de hasta 175 milímetros </strong>en la mayor parte del área metropolitana, citrícola y sur del estado, a causa de la <strong>tormenta tropical “Fernand”.  </strong></p>
se mantienen constantes en la mayor parte de la entidad.</p>
<p>Añadió que comienza a generarse el <strong>""efecto tren""</strong>, que significa que banda tras banda de intensas lluvias asociadas a “Fernand” se mantendrán por el resto del día y noche.</p>
<p>Protección Civil de Nuevo León subió un video del Canal de Topo Chico, en el municipio de San Nicolás de los Garza, que tiene un 50 ciento de capacidad, por lo que pidió a la ciudadanía tomar precauciones.</p>
<p>Asimismo, reportó que el Canal de Aztlán, a la altura del Barrio Aztlán, en el norte de la capital regiomontana, también registra 50 por ciento de capacidad.</p>
<p>La avenida Fidel Velázquez está cerrada a la circulación de poniente a oriente.</p>
<p>jcp</p>
<p> </p>
<div class=""media media-element-container media-default""><a href=""https://www.excelsior.com.mx/galerias"" target=""_blank""><img alt="""" class=""media-element file-default"" data-delta=""1"" height=""60"" src=""//cdn2.excelsior.com.mx/media/inside-the-note/pictures/2019/07/31/pleca_galerias_1_0.png"" typeof=""Image"" width=""580"" /></a></div>
<p> </p>
</div></div></div><div class=""field field-name-field-nodes-related field-type-node-reference field-label-above""><div class=""field-label"">Contenidos Relacionados:&nbsp;</div><div class=""field-items""><div class=""field-item even""><a href=""/nacional/alertan-de-afectaciones-en-tamaulipas-por-fernand/1334417"">Alertan de afectaciones en Tamaulipas por ‘Fernand’</a></div><div class=""field-item odd""><a href=""/nacional/tormenta-tropical-fernand-toca-tierra-en-tamaulipas/1334409"">Tormenta Tropical ‘Fernand’ toca tierra en Tamaulipas</a></div><div class=""field-item even""><a href=""/nacional/activan-en-nl-operativo-de-pc-por-llegada-de-fernand/1334369"">Activan en NL operativo de PC por llegada de &#039;Fernand&#039;</a></div></div></div>","Wed, 04 Sep 2019 20:42:02 +0000",jcarlos.ponce
1,Michigan prohibirá cigarrillos electrónicos saborizados,https://www.excelsior.com.mx/global/michigan-prohibira-cigarrillos-electronicos-saborizados/1334447,"<div class=""field field-name-field-image-portada-grande field-type-image field-label-hidden""><div class=""field-items""><div class=""field-item even""><img typeof=""foaf:Image"" src=""//cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2019/09/04/2213144.jpg"" width=""664"" height=""498"" alt=""Michigan prohibirá cigarrillos electrónicos saborizados"" title=""En el estado de Michigan estará prohibida la venta de recargas y líquidos con nicotina saborizada. Foto: AP"" /></div></div></div><div class=""field field-name-field-autor field-type-text field-label-hidden""><div class=""field-items""><div class=""field-item even"">AFP / Foto: AP</div></div></div><div class=""field field-name-body field-type-text-with-summary field-label-hidden""><div class=""field-items""><div class=""field-item even"" property=""content:encoded""><p>ESTADOS UNIDOS.</p>
en adoptar esta decisión.</p>
<blockquote><p>Como gobernador, mi prioridad número uno es proteger a nuestros jóvenes"", dijo el gobernador Gretchen Whitmer. ""Los vendedores de vaporizadores usan perfumes de sabores para acostumbrar a los jóvenes a la nicotina y el marketing engañoso para hacerles creer que estos productos no son peligrosos"".</p>
</blockquote>
<p>La decisión entrará en vigor <strong>en unas pocas semanas</strong>, una vez que se termine de redactar el texto, y <strong>tendrá una validez de seis meses</strong>, con opción de renovación.</p>
<p><a href=""https://www.excelsior.com.mx/global/ciertos-cigarros-electronicos-son-peores-que-nicotina-afirman/1229006"" target=""_blank""><strong>Ciertos cigarros electrónicos son peores que nicotina, afirman</strong></a></p>
en comercio y en línea en todo Michigan. El estado también prohibirá cualquier comercialización que presente el vapeo como ""limpio"", ""seguro"" y ""saludable"".</p>
<p>Las piezas publicitarias para cigarrillos electrónicos también estarán prohibidas.</p>
por los efectos sobre la salud de un producto que durante mucho tiempo se promovió como inofensivo.</p>
<p><a href=""https://www.excelsior.com.mx/global/eu-en-alerta-por-epidemia-de-cigarros-electronicos-en-jovenes/1264629"" target=""_blank""><strong>EU en alerta por 'epidemia de cigarros electrónicos' en jóvenes</strong></a></p>
pero cada vez más severa por parte de las autoridades sanitarias a nivel federal, pero también a nivel local en los estados.</p>
lanzó investigaciones sobre Juul, con sede en San Francisco, y anunció el año pasado la próxima prohibición de la venta por internet de recargas con sabores a caramelos, que atraen a los más jóvenes. Bajo presión, Juul ha tomado medidas para evitar la venta de sus productos a menores tanto en línea como a sus distribuidores.</p>
comprar cigarrillos electrónicos a 21 años</strong>. San Francisco ha prohibido por completo la venta.</p>
<div>
<div><a href=""https://www.excelsior.com.mx/galerias"" target=""_blank""><img alt="""" data-delta=""2"" height=""60"" src=""https://cdn2.excelsior.com.mx/media/inside-the-note/pictures/2019/08/01/whatsapp_image_2019-07-31_at_20.11.08.jpeg"" typeof=""Image"" width=""580"" /></a></div>
<div> </div>
</div>
<div>TE PUEDE INTERESAR:</div>
<div>
<p><strong><a href=""https://www.excelsior.com.mx/global/empujan-a-joven-a-las-vias-del-metro-difunden-video/1328158"" target=""_blank"">Empujan a joven a las vías del Metro; difunden video</a></strong></p>
<p><strong><a href=""https://www.excelsior.com.mx/funcion/publican-conmovedora-foto-de-don-ramon-en-el-hospital/1329668"" target=""_blank"">Publican conmovedora foto de 'Don Ramón' en el hospital</a></strong></p>
<p><strong><a href=""https://www.excelsior.com.mx/global/pareja-de-enamorados-cae-de-puente-por-echar-novio/1328866"" target=""_blank"">Pareja de enamorados cae de puente por 'echar novio'</a></strong></p>
<p><strong><a href=""https://www.excelsior.com.mx/global/el-aterrador-hallazgo-dentro-del-estomago-de-un-cocodrilo/1327999"" target=""_blank"">El aterrador hallazgo dentro del estómago de un cocodrilo</a></strong></p>
<p><strong><a href=""https://www.excelsior.com.mx/nacional/este-es-el-peor-error-que-puedes-cometer-en-un-cajero-automatico/1329531"" target=""_blank"">Este es el peor error que puedes cometer en un cajero automático</a></strong></p>
<p><strong><a href=""https://www.excelsior.com.mx/trending/dos-chimpances-banan-a-un-perrito-el-video-alegrara-tu-dia/1329654"" target=""_blank"">Dos chimpancés bañan a un perrito; el video alegrará tu día</a></strong></p>
</div>
<div> </div>
<div><a href=""http://www.excelsior.com.mx/ultima-hora"" target=""_blank""><img alt="""" data-delta=""2"" src=""https://cdn2.excelsior.com.mx/media/inside-the-note/pictures/2019/07/04/pleca_ultima_hora.jpg"" typeof=""Image"" /></a></div>
<div> </div>
<div> </div>
<div>▷emb</div>
<div> </div>
<div> </div>
</div></div></div><div class=""field field-name-field-nodes-related field-type-node-reference field-label-above""><div class=""field-label"">Contenidos Relacionados:&nbsp;</div><div class=""field-items""><div class=""field-item even""><a href=""/nacional/sujetos-asaltan-tienda-se-llevan-cafe-cigarros-y-hasta-encendedores/1300369"">Sujetos asaltan tienda; se llevan café, cigarros y hasta encendedores</a></div><div class=""field-item odd""><a href=""/nacional/2014/10/19/987815"">Sedena destruye 13 millones de cigarrillos apócrifos</a></div></div></div>","Wed, 04 Sep 2019 20:28:52 +0000",eduardo.morales
2,Los alimentos que provocan que se te caiga el cabello,https://www.excelsior.com.mx/trending/los-alimentos-que-provocan-que-se-te-caiga-el-cabello/1334446,"<div class=""field field-name-field-image-portada-grande field-type-image field-label-hidden""><div class=""field-items""><div class=""field-item even""><img typeof=""foaf:Image"" src=""//cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2019/09/04/2213146.jpg"" width=""664"" height=""498"" alt=""Toma nota de los alimentos que podrían provocar la caída del cabello. Cortesía: iStock"" title=""Toma nota de los alimentos que podrían provocar la caída del cabello. Cortesía: iStock"" /></div></div></div><div class=""field field-name-field-images field-type-image field-label-hidden""><div class=""field-items""><div class=""field-item even""><img typeof=""foaf:Image"" src=""//cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/alimentos_que_hacen_que_se_te_caiga_el_cabello_evitalos_1.jpg"" width=""664"" height=""498"" alt=""Alimentos que hacen que se te caiga el cabello (evítalos) /Cortesía: iStock"" title=""Alimentos que hacen que se te caiga el cabello (evítalos)"" /></div></div></div><div class=""field field-name-field-autor field-type-text field-label-hidden""><div class=""field-items""><div class=""field-item even"">Diana Oliva / Salud 180</div></div></div><div class=""field field-name-body field-type-text-with-summary field-label-hidden""><div class=""field-items""><div class=""field-item even"" property=""content:encoded""><p>CIUDAD DE MÉXICO.</p>
cae el cabello más rápido de lo normal</strong>, quizá se deba a tu alimentación. </p>
<ul><li><a href=""https://www.excelsior.com.mx/trending/mujer-prefirio-donar-su-rinon-a-un-desconocido-que-a-su-abuelo-y-con-justa-razon/1334247"">Mujer prefirió donar su riñón a un desconocido que a su abuelo... y con justa razón</a></li>
Sin embargo, el consumo de algunos alimentos puede acelerar su caída.</p>
<blockquote><p>El saltarte el desayuno, ingerir menos de 4 vasos de agua  y comer a horas desordenadas contribuye al maltrato del cuero cabelludo”, señala <strong>Viviana Vargas, nutricionista.</strong></p>
</blockquote>
<p> </p>
<p><img src=""http://cdn2.salud180.com/sites/default/files/pelo_pelo_pelo.jpg"" width=""640"" /></p>
<p> </p>
<p><strong>¡Cuidado con ellos!</strong><br /></p><blockquote>
<p>Normalmente una persona pierde 100 cabellos diarios, pero cuando esta cantidad es superada entonces existe un problema; ejemplo, una mala alimentación”, señala la <strong><a href=""https://www.nlm.nih.gov/medlineplus/spanish/hairloss.html"" target=""_blank"">Biblioteca Nacional de Medicina de los Estados Unidos.</a></strong></p>
</blockquote>
<p>Empieza el cuidado de tu cabellera reduciendo el consumo de estos alimentos que hacen que se caiga.</p>
<p> </p>
<p><strong>1. Azúcar</strong>
andrógeno, que reduce el tamaño de los folículos pilosos y adelgaza el cabello.</p>
<p> </p>
<p><strong>2. Alcohol</strong>
impide la absorción adecuada </strong>de minerales esenciales para el pelo: zinc, que contribuye a estimular el crecimiento y flexibilidad de cada cabello.</p>
<p> </p>
<p><strong>3. Sushi</strong>
es rico en mercurio</strong>; niveles altos de este metal pueden inducir a la pérdida de cabello.</p>
<p> </p>
<p><strong>4. Alimentos altos en índice glucémico</strong>
(una hormona masculina relacionada la calvicie).</p>
<p> </p>
<p><strong>5. Dieta baja en proteínas</strong>
Además la falta de proteína puede ser responsable de la hinchazón alrededor de los ojos.</p>
<p>Lo ideal es mantener una <strong>dieta balanceada</strong> que se encuentre compuesta por todos los grupos de alimentos: carnes, verduras, frutas y lácteos. </p>
<p> </p>
<p><a href=""https://www.salud180.com/salud-dia-dia/5-alimentos-que-hacen-que-se-te-caiga-el-cabello-evitalos"" rel=""NOFOLLOW"" target=""_blank"">VISITA SALUD 180</a></p>
<p><a href=""https://www.excelsior.com.mx/galerias"" target=""_blank""><img alt="""" data-delta=""2"" height=""60"" src=""https://cdn2.excelsior.com.mx/media/inside-the-note/pictures/2019/08/01/whatsapp_image_2019-07-31_at_20.11.08.jpeg"" typeof=""Image"" width=""580"" /></a></p>
<p> </p>
<p><strong>TAMBIÉN PUEDE INTERESARTE:  </strong></p>
<p><a href=""https://www.excelsior.com.mx/funcion/joaquin-phoenix-recibe-ocho-minutos-de-aplausos-en-venecia-por-joker/1333700"">Joaquin Phoenix recibe ocho minutos de aplausos en Venecia por 'Joker'</a></p>
<p><a href=""https://www.excelsior.com.mx/funcion/el-chapo-habria-pedido-una-cita-romantica-con-belinda/1333666"">'El Chapo' habría pedido una cita 'romántica' con Belinda</a></p>
<p><a href=""https://www.excelsior.com.mx/trending/hermanas-se-pierden-en-la-selva-y-piden-ayuda-con-divertido-video/1333574"">Hermanas se pierden en la selva y piden ayuda con divertido video</a></p>
<p><a href=""https://www.excelsior.com.mx/trending/mujer-vegana-denuncia-a-sus-vecinos-por-mal-olor-de-su-carne-asada/1334220"">Mujer vegana denuncia a sus vecinos por mal olor de su carne asada</a></p>
<p><a href=""https://www.excelsior.com.mx/funcion/lucero-festeja-sus-50-anos-con-video-a-sus-fans-y-luciendo-cuerpazo/1333395"">Lucero festeja sus 50 años con video a sus fans y luciendo cuerpazo</a></p>
<p><a href=""https://www.excelsior.com.mx/funcion/ariana-grande-mete-demanda-millonaria-a-forever-21-por-usar-a-una-doble/1334197"">Ariana Grande mete demanda millonaria a Forever 21 por usar a una doble</a></p>
<p><a href=""https://www.excelsior.com.mx/funcion/las-escenas-de-charles-manson-que-elimino-tarantino/1333671"">Las escenas de Charles Manson que eliminó Tarantino</a></p>
<p><a href=""https://www.excelsior.com.mx/trending/mujer-prefirio-donar-su-rinon-a-un-desconocido-que-a-su-abuelo-y-con-justa-razon/1334247"">Mujer prefirió donar su riñón a un desconocido que a su abuelo... y con justa razón</a></p>
<p><a href=""https://www.excelsior.com.mx/trending/cuanta-crueldad-abandonan-a-perrito-dentro-de-caja-en-central-de-autobuses/1334243"">¡Cuánta crueldad! Abandonan a perrito dentro de caja en Central de Autobuses</a></p>
<p> </p>
<p><a href=""http://www.excelsior.com.mx/ultima-hora"" target=""_blank""><img alt="""" data-delta=""2"" height=""50"" src=""https://cdn2.excelsior.com.mx/media/inside-the-note/pictures/2019/07/04/pleca_ultima_hora.jpg"" typeof=""Image"" width=""580"" /></a></p>
</div></div></div><div class=""field field-name-field-nodes-related field-type-node-reference field-label-above""><div class=""field-label"">Contenidos Relacionados:&nbsp;</div><div class=""field-items""><div class=""field-item even""><a href=""/funcion/acusan-al-papa-de-britney-spears-de-abusar-fisicamente-de-su-nieto/1334251"">Acusan al papá de Britney Spears de abusar físicamente de su nieto</a></div><div class=""field-item odd""><a href=""/funcion/asi-habria-sido-iron-man-con-tom-cruise-de-protagonista/1334440"">Así habría sido Iron Man con Tom Cruise de protagonista</a></div><div class=""field-item even""><a href=""/trending/es-la-ultima-vez-que-me-tocas-joven-le-pega-a-mujer-que-lo-molestaba-en-escuela/1334407"">&#039;Es la última vez que me tocas&#039;; joven le pega a mujer que lo molestaba en escuela</a></div></div></div>","Wed, 04 Sep 2019 20:27:19 +0000",jorge.villarello
3,Anuncian nueva estrategia para programa de Pueblos Mágicos,https://www.excelsior.com.mx/nacional/anuncian-nueva-estrategia-para-programa-de-pueblos-magicos/1334444,"<div class=""field field-name-field-image-portada-grande field-type-image field-label-hidden""><div class=""field-items""><div class=""field-item even""><img typeof=""foaf:Image"" src=""//cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2019/09/04/2213138.jpg"" width=""664"" height=""498"" alt=""Anuncian nueva estrategia para programa de Pueblos Mágicos"" title=""Foto: Archivo"" /></div></div></div><div class=""field field-name-field-autor field-type-text field-label-hidden""><div class=""field-items""><div class=""field-item even"">Enrique Sánchez</div></div></div><div class=""field field-name-body field-type-text-with-summary field-label-hidden""><div class=""field-items""><div class=""field-item even"" property=""content:encoded""><p>CIUDAD DE MÉXICO</p>
a partir de un Tianguis Turístico que se realizara en la última semana del mes de octubre en Hidalgo, donde se espera la asistencia de 130 mil visitantes.</p>
<p>Informó que hoy la Secretaría de Desarrollo Agrario, Territorial y Urbano (Sedatu) se encarga de dotar de mayor infraestructura a los lugares que así lo requieren y se esperaría aumentar el número de plazas durante el sexenio que hoy es de 121.</p>
<p>El funcionario justificó la desaparición del Consejo de Promoción Turística y el que ahora las embajadas y consulados se encarguen de la promoción turística a nivel mundial.</p>
en el sureste.</p>
<p>Dijo que hoy la política turística se concibe desde la vocación social.</p>
<blockquote><p>El presidente de la República considera al turismo como una herramienta de reconciliación social, ya no se pueden seguir dando esas grandes diferencias de paraísos turísticos conviviendo con infiernos de marginación"", afirmó.</p>
</blockquote>
que tiene como objetivo hacer ""tiros de precisión"" ante países que interesan para lograr acuerdos y convenios para fomentar un mayor interés en los visitantes extranjeros que permitan elevar las cifras de recepción de divisas.</p>
<p> </p>
<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/HO_6rB4oiuI"" width=""100%""></iframe></p>
<p> </p>
<div class=""media media-element-container media-default""><a href=""https://www.excelsior.com.mx/galerias"" target=""_blank""><img alt="""" class=""media-element file-default"" data-delta=""1"" height=""60"" src=""//cdn2.excelsior.com.mx/media/inside-the-note/pictures/2019/07/31/pleca_galerias_1_0.png"" typeof=""Image"" width=""580"" /></a></div>
<p> </p>
<p>jcs</p>
</div></div></div><div class=""field field-name-field-nodes-related field-type-node-reference field-label-above""><div class=""field-label"">Contenidos Relacionados:&nbsp;</div><div class=""field-items""><div class=""field-item even""><a href=""/nacional/estos-son-los-10-nuevos-pueblos-magicos-en-mexico/1271144"">Estos son los 10 nuevos Pueblos Mágicos en México</a></div><div class=""field-item odd""><a href=""/adrenalina/cdmx-albergara-dos-duelos-de-nba-de-fase-regular/1334429"">CDMX albergará dos duelos de NBA de fase regular</a></div></div></div>","Wed, 04 Sep 2019 20:20:10 +0000",j.carlos.segundo
4,"Sin reparar, más de 68% de viviendas dañadas en Ecatzingo por 19S",https://www.excelsior.com.mx/comunidad/sin-reparar-mas-de-68-de-viviendas-danadas-en-ecatzingo-por-19s/1334443,"<div class=""field field-name-field-image-portada-grande field-type-image field-label-hidden""><div class=""field-items""><div class=""field-item even""><img typeof=""foaf:Image"" src=""//cdn2.excelsior.com.mx/media/styles/imagen_portada_grande/public/pictures/2019/09/04/2213135.jpg"" width=""664"" height=""498"" alt=""Sin reparar, más de 68% de viviendas dañadas en Ecatzingo por 19S"" title=""Foto: Cuartoscuro/Archivo."" /></div></div></div><div class=""field field-name-field-autor field-type-text field-label-hidden""><div class=""field-items""><div class=""field-item even"">María de los Ángeles Velasco</div></div></div><div class=""field field-name-body field-type-text-with-summary field-label-hidden""><div class=""field-items""><div class=""field-item even"" property=""content:encoded""><p>CIUDAD DE MÉXICO.</p>
han concluido sus reparaciones.</strong></p>
<p>En algunos municipios como Ecatzingo, las viviendas no fueron censadas y todavía hay escuelas e iglesias dañados.</p>
no fueron censadas 100 viviendas, </strong>por lo que familias siguen viviendo en inmuebles dañados lo que los pone en riesgo.</p>
<p>Resaltó que todavía cuentan con por lo menos cinco escuelas dañadas, así como la iglesia de la comunidad que por los daños que tiene no puede ser ocupada. Ante ello los feligreses asisten a misa en una carpa en las inmediaciones.</p>
<p>Los vecinos afectados señalaron que los recursos que recibieron no alcanzaron para reparar los daños que sufrieron sus viviendas, pues los materiales y la mano de obra se encareció.<br />Ante ello, con los propios recursos han tratado de construir nuevamente sus casas o repararlas, pero han sido insuficientes</p>
<blockquote><p>La construcción se quedó a medias ya no tenemos recursos, pues actualmente con los ingresos que trabajamos nosotros, es lo que nos sustenta a nosotros por la construcción que se quedó parada y para seguir actualmente llegamos a construir la mitad de la casa ahorita con los recursos hasta aquí hemos llegado”, añadió Alejandro Anastasio, damnificado del sismo del 19 de septiembre.</p>
</blockquote>
<p>En las calles de este municipio se ven muchas construcciones nuevas en obra negra o en proceso, pero paradas a un costado carpas o casas de madera donde se resguardan, en tanto logran concluir sus reparaciones</p>
<blockquote><p>Ahorita cocino aquí en lo que acabamos de componer y esa cocinita la voy agarrar como cocina de humo porque aquí hace frío llueve si se siente frío, más porque luego vienen los niños mis nietos”, apuntó Paula, quien tiene que cocinar en una carpa.</p>
</blockquote>
<p>Gabriel Casillas titular del Instituto Mexiquense de la Vivienda Social, detalló que actualmente solo cerca dos mil 300 viviendas de las siete 050 viviendas afectadas en el estado, han concluido al 100 por ciento sus remodelaciones, el resto llevan un avance del 25 al 75 por ciento.</p>
<p>Además de reconocer que serán alrededor de 300 viviendas que <strong>no recibieron tipo de apoyo en el estado.</strong></p>
<p>Ante ello, el gobierno federal asignó 100 millones de pesos para continuar con la reconstrucción e incluir a familias que no fueron censadas, según señaló David Ricardo Cervantes, subsecretario de Ordenamiento Territorial de la Secretaría de Desarrollo Agrario, Territorial y Urbano.</p>
<blockquote><p>En el caso de Ecatzingo hay una inversión superior a los 100 millones de pesos de las acciones que se van a llevar a cabo que contabilizando lo que son las viviendas las escuelas templo son más de 700 acciones que se van a llevar a cabo la mayoría de ellas en vivienda.”, apuntó durante un recorrido por este municipio ubicado en las faldas del volcán Popocatépetl.</p>
</blockquote>
<p> </p>
<h3>TE PUEDE INTERESAR. </h3>
<p> </p>
<p><a href=""https://www.excelsior.com.mx/comunidad/caida-de-techo-en-gasolinera-deja-dos-heridos-y-autos-danados/1334423"">Caída de techo en gasolinera deja dos heridos y autos dañados</a></p>
<p><a href=""https://www.excelsior.com.mx/comunidad/las-mujeres-y-el-metro-de-la-cdmx-asi-festejan-50-anos/1334421"">Las mujeres y el Metro de la CDMX, así festejan 50 años</a></p>
<p> </p>
<p>sarr </p>
</div></div></div><div class=""field field-name-field-nodes-related field-type-node-reference field-label-above""><div class=""field-label"">Contenidos Relacionados:&nbsp;</div><div class=""field-items""><div class=""field-item even""><a href=""/comunidad/ecatzingo-busca-cambiar-ruta-de-evacuacion-por-el-popo/1319569"">Ecatzingo busca cambiar ruta de evacuación por el &#039;Popo&#039;</a></div><div class=""field-item odd""><a href=""/comunidad/don-goyo-pone-en-riesgo-a-10-mil-habitantes-de-ecatzingo/1304654"">‘Don Goyo’ pone en riesgo a 10 mil habitantes de Ecatzingo </a></div><div class=""field-item even""><a href=""/comunidad/2017/09/22/1190056"">Piden ayuda para Ecatzingo; hay 500 familias afectadas tras sismo</a></div></div></div>","Wed, 04 Sep 2019 20:16:34 +0000",selene.alonzo
